sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,turnLeft,turnRight,accel
121.88938942451756,485.4315821319217,158.7006561085732,186.1601093701903,118.25660088536972,85.8058042054063,48.59936679372435,126.49368541354205,false,true,true
119.40307153938316,554.5332063224515,153.62954797816806,188.72041636573587,118.08415256329098,77.7534266545516,51.558343956486,130.64422641472487,false,true,true
116.8291417402159,579.7841929079015,151.67410718586368,195.3478537461513,121.07305528702015,71.4730380607097,53.716531949463906,136.82077732985988,false,true,true
114.6273348637483,611.3117890651919,153.47404621795067,207.0831140157974,127.08803966358198,68.40564731278594,55.16523736684383,132.713411234736,false,false,true
103.4240723882515,591.2283535041569,138.47404621795062,192.08311401579732,121.97925530569579,85.19385193879789,56.00904310251694,131.8696054990629,false,false,true
92.22080991275469,571.1449179431219,123.47404621795056,177.0831140157973,113.39397254207881,101.98205656481002,56.85284883819004,131.02579976338978,false,false,true
81.01754743725789,551.061482382087,108.47404621795059,162.08311401579724,104.80868977846184,118.77026119082197,57.69665457386314,130.18199402771668,false,false,true
69.81428496176108,530.9780468210519,93.47404621795053,147.08311401579718,96.2234070148448,135.55846581683392,58.54046030953625,129.33818829204358,false,false,true
58.61102248626427,510.8946112600169,78.47404621795047,132.08311401579712,87.63812425122782,152.34667044284598,59.38426604520936,128.49438255637048,false,true,true
52.27374605634598,546.1988698426665,77.31524225313595,142.81640383587938,70.82186671343395,140.40366150143603,60.172150086773065,127.55286790196391,false,true,true
48.37762212089754,557.8872354942574,80.00081348038624,160.31970117863523,59.76239146707965,129.88073882668382,60.36150471202942,115.5903731025592,false,true,true
46.91329604868418,561.6707427080929,88.31382765255617,188.048431695362,53.12929960477028,120.27322693520242,60.11356562622672,106.78261667367205,false,true,true
47.998986750691735,563.084476471277,105.73737397972637,232.66035521914603,49.98497810901716,111.2363057962507,63.96354288594707,97.25774101932085,false,true,true
51.90204749355508,224.95876924939736,139.92732295341455,308.68953264294765,49.748337573027136,102.51578668671792,66.96280352160045,85.30132073814471,false,true,true
59.08410270987063,176.23151437472526,211.3317531379039,371.7925569077972,52.073283890731105,93.90881418368706,69.26827478649048,76.71382328792754,false,false,true
54.890404756351316,183.16766772314932,196.33175313790366,356.79255690779706,48.37720298115158,97.60489509326656,72.96435569607002,73.01774237834805,false,false,true
50.69670680283203,190.10382107157335,181.33175313790352,341.79255690779695,44.68112207157208,101.30097600284607,76.66043660564954,69.32166146876851,false,false,true
46.50300884931275,534.854840505151,166.33175313790323,326.7925569077969,40.98504116199255,104.99705691242559,80.35651751522904,65.62558055918899,false,false,true
42.30931089579344,517.8353350230738,151.33175313790306,311.7925569077968,37.28896025241305,108.69313782200511,84.05259842480854,61.92949964960949,false,false,true
38.115612942274154,500.8158295409965,136.3317531379029,296.7925569077967,33.59287934283352,112.38921873158462,87.74867933438806,58.23341874002999,false,false,true
33.92191498875487,483.79632405891937,121.3317531379026,281.79255690779667,29.89679843325401,116.08529964116414,91.4447602439676,54.53733783045046,false,true,true
43.36203007360857,500.71784658007635,221.45580209408584,304.62403912544795,35.032288530842116,106.98944465075662,92.73479034332891,49.286942838269745,false,true,true
57.40551415416183,526.8464540886409,271.3941969176308,326.5997281192581,42.281124434763065,97.89199523307846,93.73032977451503,46.44278989332651,false,true,true
77.70035365486562,153.3585362079027,291.4496933862787,353.8011546405515,51.72975032217443,88.61187707017352,94.45926251613155,45.882364876216414,false,true,true
107.0012333217286,96.28646018576896,323.2393820792847,362.49723731480253,63.57472711075865,78.96106764122713,94.93564240723043,47.600152344755344,false,true,true
150.2082251090375,76.87759099271848,338.31104618987456,367.27265404096164,78.13929628703886,68.72910865524915,95.16079874199191,51.70760620029613,false,false,true
153.1220217758522,72.44277865593779,323.31104618987456,352.27265404096164,82.10404980005032,64.76435514223769,91.19604522898042,55.672359713307586,false,false,true
151.8567623315763,90.50162009209194,308.31104618987456,337.27265404096164,86.06880331306179,60.79960162922623,87.23129171596896,59.637113226319066,false,false,true
150.59150288730052,120.02337067787236,293.3110461898746,322.2726540409616,90.03355682607327,56.834848116214765,83.2665382029575,63.601866739330525,false,false,true
149.3262434430247,149.5451212636528,278.3110461898746,307.27265404096164,93.99831033908472,52.870094603203306,79.30178468994603,67.56662025234199,false,false,true
148.06098399874884,561.8396721942669,263.31104618987456,292.2726540409616,97.96306385209618,52.941864825771894,75.33703117693456,71.53137376535345,false,false,true
146.795724554473,533.0049695069163,248.31104618987465,277.27265404096164,101.92781736510763,61.67009307251722,71.3722776639231,75.4961272783649,false,false,true
139.4095717972658,504.17026681956577,233.31104618987465,262.27265404096164,105.8925708781191,70.39832131926252,67.40752415091164,79.46088079137637,false,false,true
131.6064741742512,475.3355641322151,218.31104618987465,247.2726540409616,108.4812593182727,79.12654956600774,63.44277063790018,83.42563430438784,false,false,true
123.80337655123655,446.50086144486454,203.31104618987467,232.2726540409616,107.52983837622503,87.85477781275306,59.478017124888716,87.3903878173993,false,true,true
127.77122025233656,521.4505282704472,207.0377323895715,230.60353613069526,116.39779988590719,80.44484993531995,58.28392153481547,95.28708790354668,false,true,true
135.6331716265171,592.5546972792409,203.03583090255523,232.64383470164964,128.2831835562099,72.899087436332,56.32460970106421,106.70089678660146,false,true,true
148.10404002528531,621.1526789907477,201.47279221722832,238.95677673070227,128.91393992028915,65.08911693741072,53.45066736294317,119.39176168322474,false,true,true
147.89086623073385,649.0484174544373,204.05404422955223,250.46740965973996,132.61088641805853,56.88555796330635,49.43051350487678,127.59109342957977,false,false,true
139.37652470509806,630.2370143782953,189.05404422955218,235.4674096597399,130.69571798293475,58.800726398430115,46.03293683093853,132.84078989559944,false,false,true
130.8621831794623,611.4256113021532,174.05404422955218,220.46740965973999,128.78054954781112,60.715894833553754,47.94810526606221,138.09048636161896,false,false,true
122.34784165382656,592.6142082260112,159.05404422955223,205.46740965974,126.86538111268743,62.6310632686775,49.863273701185854,139.633170680179,false,false,true
113.83350012819079,573.8028051498693,144.0540442295523,190.46740965974,124.9502126775637,80.65014690116894,51.778442136309614,137.71800224505523,false,false,true
102.90623488358628,554.9914020737272,129.05404422955223,175.46740965973999,123.03504424244002,100.04111309502797,53.69361057143326,135.8028338099316,false,false,true
90.94540457819767,536.1799989975852,114.0540442295523,160.46740965974,114.34664511272652,119.43207928888708,55.60877900655703,133.8876653748078,false,true,true
82.60493063721051,566.7785986129319,113.75006039343097,170.59553938958467,106.17310194932769,110.73412959866336,56.85079422127904,130.7267543615845,false,true,true
77.04889436546185,582.782525128817,117.5619782377936,187.03125517876836,101.53724070369788,102.7325010584823,57.45695783429146,130.69147973241726,false,true,true
74.18419240107164,586.5981371642129,127.12885783438169,212.54044682604373,89.30557972416968,95.11039781654503,57.43510941190219,131.20939547253417,false,true,true
74.05439183844149,584.4183881361296,145.45666746201542,252.12345393254606,81.81928355113698,87.65015138526016,56.76088340319693,122.92038294992419,false,true,true
76.85090882876631,201.59136463487758,178.55888415112366,315.7097567931426,78.11494628277784,80.18611903470979,55.37388037467846,117.91487669998209,false,true,true
82.94505993119874,151.6045838920402,240.25354481358733,387.619785413805,77.59315944767627,72.57872382968262,53.16865037290648,109.88952348587631,false,false,true
77.766464543841,161.7238238832125,225.25354481358738,372.61978541380506,72.74870484194628,77.42317843541265,45.492290203750535,105.0450688801463,false,false,true
72.58786915648331,171.84306387438482,210.25354481358733,357.619785413805,67.90425023621626,82.26763304114264,49.97126900294262,100.20061427441627,false,false,true
67.40927376912562,181.96230386555712,195.25354481358738,342.61978541380495,63.05979563048625,87.11208764687264,54.81572360867261,95.35615966868627,false,false,true
62.23067838176794,192.08154385672947,180.25354481358738,327.61978541380495,58.215341024756256,91.95654225260265,59.660178214402606,90.5117050629563,false,false,true
57.05208299441022,519.0653634092077,165.25354481358738,312.6197854138049,53.37088641902623,96.80099685833267,64.50463282013261,85.66725045722626,false,true,true
65.51882341211619,159.16701868204208,261.1708536989405,346.5442674293207,56.31920479850515,88.27807193575534,66.71394868047584,77.88332805378457,false,true,true
78.35708796301681,126.90830744760363,319.01683258409525,366.8466630617509,61.66029716331003,79.60951333984775,68.32305441801331,72.94675608514441,false,true,true
96.9225898906569,101.14128454571797,338.2043793199528,396.73582048480756,69.38373807489027,70.63161159026029,69.39265016305319,70.62269950209732,false,false,true
96.66298291293127,101.40740508458642,323.2043793199528,381.7358204848076,69.19789386080923,70.81745580434134,69.57849437713423,70.43685528801628,false,false,true
96.4033759352056,101.67352562345486,308.2043793199529,366.7358204848076,69.01204964672817,71.0033000184224,69.76433859121529,70.25101107393523,false,false,true
96.14376895747998,101.93964616232331,293.2043793199529,351.7358204848077,68.82620543264713,71.18914423250344,69.95018280529634,70.06516685985419,false,false,true
95.88416197975435,506.06986256838366,278.204379319953,336.7358204848077,68.64036121856608,71.37498844658448,70.13602701937738,69.87932264577313,false,false,true
95.6245550020288,485.116266110513,263.204379319953,321.7358204848077,68.45451700448504,71.56083266066554,70.32187123345842,69.69347843169209,false,false,true
95.3649480243031,464.16266965264225,248.20437931995298,306.7358204848078,68.26867279040398,71.74667687474658,70.50771544753948,69.50763421761104,false,false,true
95.10534104657748,443.20907319477146,233.20437931995306,291.7358204848078,68.08282857632294,71.93252108882763,70.69355966162053,69.32179000352998,false,true,true
121.38588346494463,475.66857146246997,251.32639294470619,294.60516339554675,78.2935844563876,62.476447148859165,71.26003398414134,69.50999762110538,false,true,true
140.2339167770115,524.1998910480823,268.4426001510467,300.29685235989484,91.219138734044,52.35302080834751,71.33738372070832,72.23477582168314,false,true,true
163.14789647942874,134.78344239831915,273.2053516349625,297.78990249478244,107.24204316442832,43.513735702588086,70.90629094312708,77.66075161115396,false,true,true
169.67287294632663,92.82691699426667,275.0397767292958,299.53567747020725,126.93336687679374,38.058064529755136,69.91908838284188,86.10686564194118,false,false,true
163.39657560982118,108.20001325936491,260.0397767292957,284.5356774702073,130.03268445524796,44.360873118296155,63.79511319761399,92.23084082716906,false,false,true
157.12027827331576,123.57310952446332,245.03977672929574,269.5356774702072,131.02202229824633,50.66368170683719,57.67113801238609,98.35481601239697,false,false,true
150.8439809368103,583.9011600601696,230.03977672929562,254.53567747020722,132.01136014124467,56.96649029537818,51.547162827158196,104.47879119762489,false,false,true
144.5676836003049,561.190024214607,215.03977672929568,239.53567747020716,133.00069798424303,63.26929888391925,45.423187641930305,110.60276638285279,false,false,true
138.29138626379944,536.6277251498719,200.03977672929562,224.53567747020722,133.9900358272414,69.57210747246023,39.29921245670239,116.72674156808066,false,false,true
132.01508892729402,500.7785631461357,185.03977672929562,209.53567747020716,132.57272428256883,75.8749160610013,33.85619213739445,122.85071675330857,false,false,true
125.73879159078858,464.92940114239974,170.0397767292956,194.53567747020713,126.26991569402779,82.17772464954231,40.15900072593549,128.97469193853647,false,false,true
119.46249425428316,429.0802391386636,155.0397767292956,179.53567747020713,119.96710710548678,89.37889716453354,46.461809314476504,130.36246373624743,false,false,true
113.1861969177777,393.23107713492766,140.03977672929557,164.5356774702071,113.66429851694573,126.11973839830279,52.764617903017516,131.3518015792458,false,true,true
106.40597118351938,489.3997857700784,132.75553557244535,164.57493920115513,112.29648346494582,116.54975605525361,55.8934162705073,134.24314620448288,false,true,true
102.42513897780474,542.2359399839914,128.05339021406442,168.01946179541676,114.13324822928412,108.52391310597896,58.23440029678476,134.17397615000075,false,true,true
98.10005387069079,566.8893259284619,126.3404268108446,175.62008855746276,116.82194005549772,101.28841002961803,59.891108331720524,128.78427543264374,false,true,true
90.54325879982316,597.0425445944554,128.33148416236685,188.59761625495835,109.61620954509665,94.45411509559584,60.92635989610894,126.56161946016881,false,true,true
85.82837225894413,604.8552796464066,135.25254267246427,208.9677525676947,106.30410663672242,87.78832501455383,61.36982070079211,127.41601266902859,false,false,true
76.30969291698258,589.4615492295308,120.25254267246433,193.96775256769473,97.87874945486249,99.99747426989946,59.83126612207477,128.95456724774593,false,false,true
66.79101357502103,574.0678188126548,105.25254267246434,178.96775256769473,85.66960019951685,112.20662352524508,58.29271154335742,130.49312182646327,false,false,true
57.27233423305947,558.6740883957789,90.25254267246436,163.96775256769473,73.46045094417123,124.4157727805907,56.75415696464009,127.09640371883438,false,false,true
47.75365489109791,543.280357978903,75.25254267246437,148.9677525676948,61.25130168882564,136.6249220359363,55.23059366696542,121.42577724189476,false,true,true
45.24092652062746,553.4332577249223,80.47990903238244,171.42612645821816,53.09505638187429,126.50831813519206,60.535260983113794,111.13367681664717,false,true,true
45.191021325627084,552.1618016575198,92.86003273704637,207.21845241454395,48.72052254600285,117.13559487851458,64.66897268383397,101.18714474068342,false,true,true
47.802507865893915,556.8166568991594,117.65303663201801,266.4954520042351,47.42722146955118,108.2112164395199,67.90012645219663,87.7383114568744,false,true,true
53.44425901624913,198.48676867852285,167.65332008629332,339.9651088402175,48.78815415132151,99.50823116770042,70.40761202922488,77.88877328979699,false,true,true
62.71939587865425,157.67514476611987,283.7359890778843,381.76511878207737,52.56556226335861,90.83769180303209,72.31146873411797,71.09178533227268,false,false,true
59.403669377982624,162.49878930130004,268.7359890778843,366.7651187820775,49.78662880302148,93.6166252633692,75.0904021944551,68.31285187193555,false,false,true
56.087942877311,167.3224338364801,253.73598907788428,351.7651187820775,47.007695342684364,96.39555872370632,77.8693356547922,65.53391841159844,false,false,true
52.77221637663935,533.9159266065554,238.73598907788428,336.7651187820775,44.22876188234725,99.17449218404343,80.64826911512931,62.75498495126132,false,false,true
49.45648987596773,516.0184496716306,223.73598907788423,321.7651187820774,41.44982842201012,101.95342564438054,83.42720257546644,59.97605149092421,false,true,true
62.26362615642342,143.4792849898416,288.7459569162017,342.2129761100338,47.697905620011994,92.99607469193114,84.65830320533765,56.035677106605476,false,true,true
80.81720860042569,116.61076506837566,310.28532526346663,372.33779346195195,56.18540656957035,83.84287015104614,85.52449792046372,54.50377880015272,false,true,true
107.44651461194566,94.05561502274887,340.08167184572636,381.328754347639,67.06043679480211,74.31193226016251,86.04682700627,55.32554204869464,false,true,true
146.17562965549746,74.40457050311375,359.05058591400945,387.30406372218397,80.59353567853687,64.20119520995294,86.22891524454197,58.565815643947786,false,false,true
152.168509516435,70.57528887608957,344.0505859140094,372.30406372218386,83.89769368372521,60.897037204764594,82.92475723935361,61.869973649136135,false,false,true
